"Time","Env"
28.7487487487487,11895.7854326337
28.7887887887888,12121.5361605628
28.8288288288288,12350.5000426522
28.8688688688689,12582.6992206917
28.9089089089089,12818.1558364712
28.9489489489489,13056.8920317806
28.988988988989,13298.9299484097
29.029029029029,13544.2917281484
29.0690690690691,13792.9995127865
29.1091091091091,14045.0754441139
29.1491491491491,14300.5416639204
29.1891891891892,14559.4203139959
29.2292292292292,14821.7335361302
29.2692692692693,15087.5034721132
29.3093093093093,15356.7522637348
29.3493493493493,15629.5020527847
29.3893893893894,15905.7749810529
29.4294294294294,16185.5931903292
29.4694694694695,16468.9788224034
29.5095095095095,16755.9540190655
29.5495495495495,17046.5409221052
29.5895895895896,17340.7616733124
29.6296296296296,17638.638414477
29.6696696696697,17940.1932873888
29.7097097097097,18245.4484338376
29.7497497497497,18554.4259956134
29.7897897897898,18867.148114506
29.8298298298298,19183.6369323052
29.8698698698699,19503.914590801
29.9099099099099,19828.003231783
29.9499499499499,20155.9249970412
29.98998998999,20487.7020283655
30.03003003003,20823.3564675457
30.0700700700701,21162.9104563716
30.1101101101101,21506.3861366331
30.1501501501502,21853.8056501201
30.1901901901902,22205.1911386224
30.2302302302302,22560.5647439299
30.2702702702703,22919.9486078323
30.3103103103103,23283.3648721197
30.3503503503504,23650.8356785818
30.3903903903904,24022.3831690084
30.4304304304304,24398.0294851895
30.4704704704705,24777.7967689148
30.5105105105105,25161.7071619744
30.5505505505506,25549.7828061579
30.5905905905906,25942.0458432552
30.6306306306306,26338.5184150562
30.6706706706707,26739.2226633508
30.7107107107107,27144.1807299288
30.7507507507508,27553.41475658
30.7907907907908,27966.9468850943
30.8308308308308,28384.7992572617
30.8708708708709,28806.9940148718
30.9109109109109,29233.5532997146
30.950950950951,29664.4992535799
30.990990990991,30099.8540182576
31.031031031031,30539.6397355375
31.0710710710711,30983.8785472095
31.1111111111111,31432.5925950635
31.1511511511512,31885.8040208892
31.1911911911912,32343.5349664766
31.2312312312312,32805.8075736154
31.2712712712713,33272.6439840956
31.3113113113113,33744.066339707
31.3513513513514,34220.0967822395
31.3913913913914,34700.7574534829
31.4314314314314,35186.070495227
