model.name,totaltips,dispersal,amp,freq,niche.ev.rate,breath.ev.rate,phylo.sig,Me,geo.mode,slope,enviro.mode,enviro.hetero,RO0,RO50,RO75,RO90,RO100,ROmean,asymmean,bimod100,bimod90,bimod75,bimod50,ROkurt,ROskew,TOmean,TOsd,RSskew,RSmean,RSsd,RDmean,RDsd,ROslope,ROintercept,asymslope,asymintercept,RDslope,RDintercept,Beta,CI,SI,gamma,ARCint,ARCslope
run_3525_VM_shortertimestep2_4,34,4,0.7962675,0.4745315,1.529714,0.08049533,0.5524629,214.0237,allopatric,0.02248172,linear,1,0.416666667,0.5,0.25,0.166666667,0,0.402020467,0.259424592,0,0.277777778,0.416666667,0.833333333,1.396633274,0.175552116,0,0.549250892,0.722039681,0.302049205,0.279515389,0.018350826,0.045264779,-1.093424905,0.571084157,-0.582129153,0.349432514,0.208210642,-0.013842385,-0.877574665,135,257,-1.15376909,0.463801075,-0.23629601
run_3525_VM_shortertimestep2_5,22,4,0.4686565,1.052951,0.01011445,0.9539091,0.3744278,91.46982,parapatric,0.01444003,sine,0,0,0.571428571,0.571428571,0.571428571,0.571428571,0.710870826,0.053005299,0,0,0,0,1.88399166,-0.655268756,0.713080169,0.594517531,0.91734218,0.293119057,0.347415232,0,0,5.263771166,0.478055324,0.343903642,0.037794513,0,0,0.687800269,47,121,2.299448783,0.614314623,0.117601853
run_3526_VM_shortertimestep_1,61,7,0.628937,1.722754,1.503716,0.465936,0.4753937,150.5371,sympatric,0.02950604,linear,0,0.105263158,0.789473684,0.631578947,0.526315789,0.421052632,0.734447307,0.158074414,0.177285319,0.221606648,0.265927978,0.332409972,2.750086863,-1.079115441,-0.020279605,0.607309957,1.19460339,0.260680826,0.323493264,0.008166158,0.032302348,-1.266780597,0.873263211,0.044003732,0.153252412,0.084863887,-0.001133366,-0.693249841,205,467,-0.609992961,0.667281526,-0.270625695
run_3526_VM_shortertimestep_2,49,7,1.244529,1.392579,1.647529,0.936526,0.6919749,125.3769,mixed,0.04166041,sine,1,0.4375,0.5625,0.4375,0.375,0.125,0.496958317,0.2769457,0.21875,0.65625,0.765625,0.984375,1.143294901,-0.069213227,0,0.456170032,0.462452623,0.356815329,0.346102805,0.030590852,0.086706148,-1.403015518,0.61761582,0.528598449,0.231486923,0.281377873,0.006392723,-0.494509945,174,368,1.125605966,0.548106462,-0.240469373
run_3526_VM_shortertimestep_3,43,7,1.575879,1.263757,0.08421306,0.1263731,0.6906015,226.7747,sympatric,0.0385705,linear,1,0,1,1,0.642857143,0.357142857,0.921617704,0.318547749,0,0,0,0,1.656257269,-0.64517862,0.059825971,0.181798829,-0.652514967,0.568576184,0.237594899,0,0,-0.600699403,0.951220277,2.709812693,0.1850077,0,0,3.925767362,76,266,0.938211767,0.87281912,-0.138994092
run_3526_VM_shortertimestep_6,42,7,1.257267,1.595293,1.021344,0.119904,0.9741462,89.18391,dispersal,0.04429386,sine,0,0.692307692,0.230769231,0.230769231,0.153846154,0.076923077,0.25187482,0.224694255,0.213017751,0.426035503,0.639053254,0.639053254,2.303983101,1.066998764,0,0.429938613,0.44372429,0.373109458,0.324650623,0.082648218,0.145669458,0.623321785,0.144951159,0.182111682,0.193455097,0.268057322,0.036666077,-0.317005292,116,278,-2.036414722,0.353425653,0.150285813
run_3526_VM_shortertimestep2_4,104,9,1.671321,1.349585,0.5321535,0.5792758,0.9274858,114.0176,parapatric,0.05198352,sine,0,0.444444444,0.416666667,0.333333333,0.222222222,0.166666667,0.415007034,0.223454626,0.296296296,0.395061728,0.592592593,0.740740741,1.343389595,0.274292095,-0.110385572,0.55000144,0.109677687,0.433119811,0.327608269,0.004854796,0.006430285,1.682876673,0.26906651,0.250968404,0.201690428,-0.011986594,0.005894284,-0.304683217,424,914,-0.006278896,0.490860978,0.123173637
run_3526_VM_shortertimestep2_5,92,8,1.34371,1.928005,1.007675,0.4551286,0.7494507,191.4759,mixed,0.04394183,linear,1,0.242424242,0.545454545,0.333333333,0.242424242,0.060606061,0.495488391,0.305314489,0.058769513,0.235078053,0.323232323,0.52892562,1.469957393,-0.100630626,0,0.395525771,0.312109555,0.421646176,0.305395881,0.015983166,0.05998142,-2.755807386,0.654726649,-0.348982153,0.325479653,0.58742576,-0.017959938,0.166053567,302,754,1.388774653,0.577451285,-0.491043367
run_3527_VM_shortertimestep_1,131,2,1.50399,0.8477004,0.506155,0.9647164,0.8504166,50.53104,mixed,0.05900784,sine,1,0.175,0.675,0.5,0.4,0.175,0.627701076,0.23191872,0.1225,0.28,0.35,0.4725,1.700742768,-0.562206728,-0.002183145,0.432827526,0.513502002,0.381006319,0.345433764,0.007340386,0.02567003,0.852812622,0.562283462,0.459619047,0.196662228,-0.037927339,0.010249719,0.061704231,565,1217,0.721169588,0.585843116,0.074525011
run_3527_VM_shortertimestep_2,119,3,0.369476,0.5175258,0.6499684,0.4377456,0.316952,225.383,parapatric,0.01215861,linear,0,0.166666667,0.738095238,0.714285714,0.642857143,0.30952381,0.747369998,0.183150276,0.206349206,0.428571429,0.476190476,0.492063492,2.731892382,-1.202589262,0.0666364,0.500746206,0.216165054,0.438688732,0.350597428,0.002179709,0.007406628,0.651810707,0.677660344,0.274020631,0.1538444,0.005088749,0.001635479,-0.080678871,475,1071,-1.66569051,0.752685603,-0.122163546
run_3527_VM_shortertimestep_3,113,3,0.7008256,0.3887032,1.081774,0.6251536,0.3155786,126.7686,mixed,0.009068699,sine,0,0.243243243,0.594594595,0.432432432,0.324324324,0.189189189,0.541928113,0.273626993,0.184075968,0.315558802,0.420745069,0.57852447,1.376728112,-0.246103824,0,0.459574191,0.596099394,0.353227999,0.301755118,0.018000135,0.07046626,1.6207002,0.457715864,0.184689691,0.264030441,-0.171747406,0.026924201,-0.430207674,419,987,1.150539684,0.56656063,-0.178504643
run_3527_VM_shortertimestep_6,112,3,0.382214,0.7202397,0.02378342,0.6186844,0.5991233,189.19,allopatric,0.01479206,linear,1,0.117647059,0.735294118,0.529411765,0.470588235,0.294117647,0.696377417,0.287190731,0.138408304,0.221453287,0.249134948,0.346020761,2.311753748,-0.837353444,-0.002380952,0.325336227,0.150378508,0.478617551,0.379147621,0.000840294,0.002335846,2.263087014,0.530339682,0.523615665,0.248774197,-0.006513442,0.00131817,-0.290148589,380,942,0.876791942,0.690474144,0.593968489
run_3527_VM_shortertimestep2_4,69,6,1.233794,0.9120582,1.030934,0.828666,0.3649515,164.0206,mixed,0.03723262,linear,0,0.173913043,0.608695652,0.52173913,0.47826087,0.347826087,0.617171836,0.169996639,0.241965974,0.332703214,0.36294896,0.423440454,1.491874962,-0.4902206,0.001798561,0.637462558,0.676670972,0.317581036,0.311942655,0.004241044,0.011178827,-3.351628697,0.785771765,-0.531172693,0.196716687,0.098447694,-0.000711257,-0.389455861,314,592,2.476088929,0.173913043,0.608695652
run_3527_VM_shortertimestep2_5,57,6,1.781237,0.6154245,0.5088949,0.2057384,0.5619392,141.4729,dispersal,0.05869273,sine,1,0.3,0.4,0.2,0.1,0,0.388364088,0.214340271,0,0.12,0.24,0.48,1.575614919,0.348872313,-0.198265076,0.326101127,0.300851007,0.424908648,0.311023637,0.007811032,0.017192099,1.83023448,0.24194533,1.057378929,0.129749957,-0.04953969,0.011774207,-0.813968858,259,523,-0.682582616,0.432672839,0.207462499
run_3528_VM_shortertimestep_1,34,3,0.300792,0.300792,0.6308501,0.5282835,0.5222716,213.041,mixed,0.04794467,sine,0,0.166666667,0.583333333,0.5,0.5,0.416666667,0.571711651,0.208444124,0.277777778,0.333333333,0.333333333,0.388888889,1.188855335,-0.198492855,-0.017879162,0.535037238,0.298941217,0.431745364,0.32073095,0.004761663,0.014392803,0.61008392,0.480800131,0.107885594,0.192367576,-0.000211563,0.004793189,-0.55536312,112,254,0.772955991,0.605141199,-0.005763302
run_3528_VM_shortertimestep_2,40,2,1.353911,1.064434,0.5252733,0.1260078,0.6450971,87.87463,sympatric,0.001095434,linear,1,0,0.714285714,0.571428571,0.571428571,0.285714286,0.748721451,0.287400745,0,0,0,0,1.781020922,-0.738910269,0.062117198,0.276135419,0.184266564,0.422291717,0.275149898,0,0,-1.765151711,0.920064017,1.045679698,0.185897038,0,0,-0.556711957,147,293,-0.039496332,0.795937919,-0.623031317
run_3528_VM_shortertimestep_3,52,3,1.904024,0.7168483,1.206469,0.9368914,0.6437237,189.2724,mixed,0.005380974,sine,1,0.222222222,0.722222222,0.444444444,0.333333333,0.277777778,0.605259532,0.15739316,0.24691358,0.296296296,0.395061728,0.641975309,1.744896997,-0.606633281,-0.005557832,0.475142906,0.732440744,0.319137799,0.355102098,0.001984026,0.004103457,-0.122787694,0.62010641,-0.3136001,0.195312126,-0.005540913,0.002654006,0.440491609,116,350,0.188226719,0.544204483,-0.179503157
run_3528_VM_shortertimestep_6,51,2,1.366649,0.3920947,0.1484785,0.9304222,0.9272684,126.6862,allopatric,0.003728881,linear,0,0.176470588,0.647058824,0.470588235,0.352941176,0.058823529,0.602014296,0.27765162,0.041522491,0.249134948,0.332179931,0.456747405,1.643263436,-0.520790862,-0.177307405,0.404611141,0.038232982,0.494530017,0.331916324,0.00480395,0.016298124,3.147164624,0.355421765,0.420366488,0.244714278,-0.051469505,0.008836785,0.424471395,143,363,1.79465914,0.604871665,0.354668301
run_3528_VM_shortertimestep2_4,139,2,0.3587408,1.787112,0.03337301,0.3298856,0.7399744,64.01453,sympatric,0.007730819,sine,1,0.042553191,0.893617021,0.808510638,0.723404255,0.446808511,0.853534952,0.280814239,0.076052512,0.123132639,0.137618832,0.152105025,6.544240908,-2.16220636,0,0.29543277,0.094407596,0.486118938,0.317673437,0.000778548,0.004398087,0.581677684,0.798127384,0.412314128,0.241539356,-0.004037002,0.001163092,-0.451438884,661,1369,0.460677553,0.771488717,0.271048379
run_3528_VM_shortertimestep2_5,127,1,0.9061832,1.490478,1.506456,0.7045189,0.9369621,241.479,allopatric,0.02919093,linear,0,0.372093023,0.186046512,0.162790698,0.093023256,0.069767442,0.276181288,0.278712344,0.103839913,0.138453218,0.242293131,0.276906436,2.762505802,1.057575474,0,0.456602815,0.933718287,0.26874546,0.218486893,0.016797078,0.040616738,0.92346559,0.207712686,-0.867402936,0.343024287,0.134258982,0.0068427,-0.840429234,801,1427,0.042996285,0.309668559,-0.058373418
run_3529_VM_shortertimestep_1,104,7,1.175845,1.175845,1.628411,0.02950307,0.8972945,113.0349,sympatric,0.01844287,linear,1,0.166666667,0.766666667,0.533333333,0.4,0.333333333,0.663948164,0.235359777,0.222222222,0.266666667,0.355555556,0.511111111,2.230751982,-0.834569461,0.004286009,0.530278755,0.055972975,0.449591326,0.339587076,0.002525003,0.007049623,-0.489634468,0.709075444,-1.134523693,0.339923428,0.038358479,-0.001010315,-0.417369236,485,959,-0.350164001,0.692744259,-0.329957743
run_3529_VM_shortertimestep_2,110,7,0.4788577,1.939488,1.522834,0.6247883,0.2700742,187.8807,mixed,0.03059723,sine,0,0.264705882,0.617647059,0.5,0.441176471,0.264705882,0.60677379,0.172016544,0.280276817,0.467128028,0.529411765,0.653979239,1.541304064,-0.494335045,0,0.600485696,0.630337539,0.339615497,0.323854755,0.025299518,0.09038399,-1.881097131,0.808407731,-0.51966174,0.227718849,0.326343657,-0.009681109,-0.22309975,379,929,-1.50104906,0.672381268,-0.359194206
run_3529_VM_shortertimestep_3,122,8,1.028971,1.591902,0.2089082,0.4381109,0.2687008,89.26631,parapatric,0.03488277,linear,0,0.052631579,0.894736842,0.815789474,0.815789474,0.526315789,0.860912398,0.281935953,0.110803324,0.171745152,0.171745152,0.188365651,6.131674514,-2.169458807,0.009470303,0.333207736,0.122137003,0.438418777,0.293243436,0.000865661,0.004305048,0.46479549,0.830277981,-0.226992104,0.296896879,-0.002989969,0.001062728,-0.588549712,565,1155,1.625013745,0.809824805,0.139498322
run_3529_VM_shortertimestep_6,121,7,0.4915957,1.267148,1.146039,0.4316418,0.5522455,226.6923,parapatric,0.03323068,sine,1,0.351351351,0.594594595,0.486486486,0.405405405,0.243243243,0.544548219,0.208197981,0.341855369,0.569758948,0.683710738,0.835646457,1.223125372,-0.260165639,0,0.514259402,0.577105618,0.365267849,0.360791807,0.014043926,0.037868565,0.704841757,0.486644441,0.260773728,0.186775038,-0.008161249,0.014714384,-0.49348307,535,1169,0.291505855,0.537637618,-0.08590083
run_3529_VM_shortertimestep2_4,65,2,0.96034,1.732421,0.594501,0.6727971,0.9509247,57.76415,dispersal,0.02432558,sine,0,0.5,0.3,0.1,0.1,0.05,0.25534458,0.191654711,0.1,0.2,0.2,0.6,2.565579477,1.013917106,-0.138262513,0.501773578,0.447053753,0.358700664,0.311644753,0.018604947,0.035078985,1.41015585,0.106744491,0.716303913,0.116171689,0.021148527,0.016376347,-0.127835401,220,492,-1.194938982,0.354147262,0.179763015
run_3529_VM_shortertimestep2_5,25,1,1.425746,0.4240066,0.353026,0.03428264,0.2923915,144.5981,mixed,0.0430199,linear,1,0.125,0.75,0.625,0.625,0.375,0.746466217,0.137827741,0.1875,0.3125,0.3125,0.375,3.221068977,-1.227287502,-0.041958042,0.500706219,0.161573265,0.447060259,0.345322838,0.001996388,0.005646638,1.486650288,0.638331632,1.242681334,0.047438743,-0.020097058,0.003458189,-0.674078041,74,158,0.233927026,0.724799468,0.097066204
run_353_VM_shortertimestep2_4,31,3,0.6140359,0.4657724,1.900146,0.2260136,0.963102,170.0513,dispersal,0.02185509,sine,0,0.363636364,0.545454545,0.545454545,0.272727273,0.090909091,0.504879333,0.179511049,0.132231405,0.396694215,0.79338843,0.79338843,1.092442351,-0.133090342,0.270121561,0.597532243,0.589490218,0.340430862,0.357663198,0.025323391,0.053959045,5.930325496,0.115893656,1.960072481,0.05094473,-0.122118422,0.03333346,-0.388659482,106,218,1.4982375,0.380585891,0.027356656
run_353_VM_shortertimestep2_5,58,2,1.350974,1.89425,0.03203351,0.5922446,0.5401483,77.45529,parapatric,0.05040975,sine,1,0.058823529,0.705882353,0.588235294,0.529411765,0.470588235,0.703121429,0.094336248,0.110726644,0.124567474,0.138408304,0.166089965,1.925955115,-0.758895401,0.223692567,0.426061699,0.648145975,0.331298901,0.363375805,0.000420147,0.001732309,0.342007664,0.669541407,0.161273499,0.078501609,0.003586041,6.81E-05,-0.912402013,214,456,0.120220815,0.591108776,0.145846752
run_3530_VM_shortertimestep_1,69,10,1.613372,0.7383187,0.1320697,0.2788933,0.3347601,163.0379,allopatric,0.003691967,sine,1,0.045454545,0.909090909,0.909090909,0.863636364,0.590909091,0.911489976,0.331530471,0.107438017,0.157024793,0.165289256,0.165289256,10.54468274,-2.984499196,0,0.224071665,0.02550226,0.515395783,0.2917899,0.000324659,0.001522785,0.606149782,0.84859106,-0.525243923,0.386033952,-0.002517026,0.000585845,-0.79528084,313,607,-0.341294098,0.909083409,0.00567743
run_3530_VM_shortertimestep_2,75,9,0.9163844,0.6269075,0.02649286,0.8741785,0.8326085,137.8777,parapatric,0.04534814,linear,0,0.16,0.76,0.64,0.56,0.24,0.714353749,0.202132914,0.1536,0.3584,0.4096,0.4864,2.344740334,-1.007528249,0.012466177,0.526444727,0.210816216,0.427267024,0.347526409,0.002571298,0.008718526,-0.184459875,0.731620714,-0.085885115,0.210172469,-0.009760145,0.003484928,-0.309464666,239,589,0.214477724,0.764822931,-0.319967903
run_3530_VM_shortertimestep_3,17,10,0.5914439,0.2793216,1.705249,0.1887207,0.8312351,239.2755,allopatric,0.04963368,sine,0,0.6,0.4,0.4,0.2,0,0.359240154,0.334594536,0,0.48,0.96,0.96,1.219478428,0.432552075,0,0.603207301,0.098531606,0.494296704,0.369460231,0.06434886,0.135949788,-0.69626668,0.537609596,-0.591675781,0.486169904,0.407572087,-0.040062865,-0.282254593,36,86,0.591830997,0.579228973,-0.443408633
run_3530_VM_shortertimestep_6,16,9,0.9291224,0.8296214,0.647259,0.1822515,0.7397569,76.68315,mixed,0.04798158,linear,1,0.2,0.8,0.8,0.8,0.6,0.799772404,0.263339684,0.48,0.64,0.64,0.64,3.249993923,-1.499995446,0.085917496,0.71037535,-0.106196999,0.488112694,0.258374501,0.001428499,0.003194221,-6.67000216,1.261541784,2.403070877,0.096973239,0.047641563,-0.001869763,-0.813267254,39,83,0.897764945,0.722648761,0.018857054
run_3530_VM_shortertimestep2_4,135,6,1.835393,0.8573674,1.592062,0.1740167,0.5759018,157.7702,sympatric,0.05382738,linear,1,0.069767442,0.790697674,0.697674419,0.441860465,0.255813953,0.740090407,0.314083439,0.071389941,0.123309897,0.194699838,0.220659816,3.119856613,-1.236126834,0.07608887,0.377729477,-0.234477377,0.455229302,0.261722483,0.001368048,0.005978125,-1.775615688,0.818511084,1.406864608,0.25194878,0.002859023,0.001241778,-0.314200029,606,1292,1.23837421,0.683315101,-0.787329795
run_3530_VM_shortertimestep2_5,95,6,0.5506928,1.29906,1.350587,0.5330631,0.6674144,244.6042,sympatric,0.0135181,sine,0,0.266666667,0.633333333,0.566666667,0.5,0.333333333,0.629361737,0.22207512,0.355555556,0.533333333,0.604444444,0.675555556,1.564003253,-0.595625485,0.008991228,0.545468963,0.576365828,0.336594652,0.282579976,0.005575607,0.014632876,-2.806809523,0.826398904,-0.476146615,0.255500466,0.072905,0.000457698,-0.129893798,376,816,-0.666768392,0.624899297,-0.435953767
run_3531_VM_shortertimestep_1,139,5,0.7383187,1.613372,1.129631,0.7776737,0.709783,63.0318,parapatric,0.03319377,linear,0,0.311111111,0.577777778,0.488888889,0.444444444,0.266666667,0.559860415,0.15048016,0.331851852,0.55308642,0.608395062,0.719012346,1.215015856,-0.283254389,0,0.503735713,0.683139343,0.327724134,0.351666072,0.028011557,0.087489738,-1.549790474,0.670340528,0.029665321,0.148365404,0.207645318,0.013209118,-0.304259369,603,1313,-0.307432134,0.552844067,-0.202654484
run_3531_VM_shortertimestep_2,145,5,1.791438,1.501961,1.024054,0.375398,0.4575856,237.8838,allopatric,0.01584633,sine,1,0.333333333,0.555555556,0.466666667,0.422222222,0.155555556,0.536230491,0.28701775,0.207407407,0.562962963,0.622222222,0.740740741,1.191893101,-0.177272606,0,0.443878079,0.439563847,0.407953367,0.333878494,0.019240935,0.068019575,-0.629054018,0.61300029,-0.475330357,0.345027101,0.099831837,0.007057451,-0.341527299,607,1391,-1.219923755,0.607034036,-0.182131521
run_3531_VM_shortertimestep_3,87,5,1.466497,1.154375,0.7076886,0.6875011,0.4562122,139.2694,dispersal,0.02013187,linear,1,0.068965517,0.724137931,0.620689655,0.379310345,0.275862069,0.703147146,0.303010858,0.076099881,0.104637337,0.171224732,0.199762188,2.427792819,-0.942643771,0,0.532227208,0.157414155,0.464215692,0.293797317,0.000594604,0.00225826,1.616232434,0.583374942,0.75241742,0.24725236,-0.005744889,0.001020333,1.173027282,189,635,0.626739476,0.719070527,-0.361334292
run_3531_VM_shortertimestep_6,86,4,1.804176,1.704675,1.64482,0.681032,0.364734,176.6893,sympatric,0.01847978,sine,0,0.333333333,0.592592593,0.555555556,0.444444444,0.296296296,0.57330239,0.184805941,0.395061728,0.592592593,0.740740741,0.790123457,1.281206426,-0.361068788,0,0.645079986,1.045397099,0.265820381,0.29570864,0.004950748,0.008750878,-0.550464691,0.647558882,-0.290181923,0.223950853,-0.000923431,0.005075317,0.170648709,308,698,-2.24806586,0.550063339,-0.331958502
run_3531_VM_shortertimestep2_4,30,8,1.397867,1.294894,0.09572056,0.4234069,0.7634133,107.7672,parapatric,0.03907648,sine,1,0.285714286,0.428571429,0.285714286,0.285714286,0,0.468434416,0.17852306,0,0.326530612,0.326530612,0.489795918,1.441789899,0.112675105,0,0.459831729,0.149669362,0.447468422,0.344182474,0.007142495,0.015971104,3.345804581,0.250412062,2.166661244,0.037337114,-0.15194288,0.017043535,-0.722012235,52,172,-1.295590788,0.519789603,0.133317526
run_3531_VM_shortertimestep2_5,60,8,0.9882195,0.8615333,0.8518064,0.7824533,0.4799029,94.59501,allopatric,0.028269,linear,0,0.277777778,0.555555556,0.444444444,0.333333333,0.333333333,0.552578728,0.314230479,0.37037037,0.37037037,0.49382716,0.617283951,1.420168574,-0.234517277,0.018434594,0.483023728,0.51015094,0.367944697,0.286011758,0.027879925,0.073857034,0.286116996,0.527795595,-0.197995673,0.331380642,0.258292104,0.005506953,-0.56489897,192,442,-0.712213162,0.613457217,-0.18986426
run_3532_VM_shortertimestep_1,52,4,1.394609,0.5195553,1.379021,0.6529786,0.9910502,238.0425,parapatric,0.01106742,sine,1,0.45,0.5,0.35,0.15,0.15,0.423222574,0.129144593,0.27,0.27,0.63,0.9,1.204863542,0.144705158,-0.117177744,0.538848775,0.863123536,0.302216299,0.336985828,0.03523028,0.082067742,-1.9969003,0.570282802,-0.108668291,0.137147388,0.355948647,0.009016708,-0.601894958,190,410,1.14191293,0.469849561,-0.090456313
run_3532_VM_shortertimestep_2,58,3,0.2600943,0.8456708,1.273444,0.2507029,0.3638299,62.8731,mixed,0.05272359,linear,0,0.352941176,0.411764706,0.294117647,0.117647059,0.058823529,0.423742532,0.167467651,0.083044983,0.166089965,0.415224913,0.581314879,1.506321205,0.168591965,0,0.465729807,0.920321338,0.279715675,0.307258764,0.054500168,0.110192028,-1.64522275,0.584117186,0.302752413,0.137955652,0.097188421,0.045026339,-0.830034765,196,442,0.51384179,0.488634151,-0.306939452
run_3532_VM_shortertimestep_3,35,4,0.8102072,0.9356116,0.9570788,0.8121963,0.3624565,164.2709,sympatric,0.05700913,sine,0,0.083333333,0.75,0.583333333,0.5,0.416666667,0.753698722,0.286411739,0.138888889,0.166666667,0.194444444,0.25,3.316232439,-1.192162794,0.009558625,0.408770389,0.151504355,0.457285536,0.300406874,0.001190416,0.004123721,-0.594252989,0.796106279,-0.245363158,0.30392154,0.000154023,0.001179424,-0.481975446,104,238,-0.079575633,0.776634164,-0.132685651
run_3532_VM_shortertimestep_6,33,3,0.2728324,0.6108581,1.89421,0.8057271,0.4584897,101.6847,dispersal,0.05535703,linear,1,0.4,0.2,0.1,0.1,0,0.285113104,0.2480257,0,0.16,0.16,0.32,2.125028334,0.669171599,-0.16230937,0.376569708,0.785701861,0.305573239,0.283481737,0.011676294,0.019382289,0.905071269,0.190598281,0.222564133,0.224783763,-0.006897796,0.012396618,-0.675749629,83,209,0.468469005,0.322090782,-0.032447508
run_3532_VM_shortertimestep2_4,100,4,0.5228133,0.4198407,1.093281,0.9221873,0.3883904,207.7733,mixed,0.009574681,linear,0,0.24137931,0.586206897,0.482758621,0.379310345,0.206896552,0.568486549,0.194500161,0.199762188,0.366230678,0.466111772,0.565992866,1.396766557,-0.32519125,0,0.529650682,0.466599692,0.366773001,0.33112878,0.019782783,0.05500399,-0.023733973,0.570216612,-0.498620126,0.230846543,0.137909709,0.009730002,-0.847839378,494,964,0.015381215,0.510179961,-0.102544834
run_3532_VM_shortertimestep2_5,130,4,1.863273,1.736587,1.849367,0.2836729,0.8549258,194.6011,dispersal,0.0577708,sine,1,0.568181818,0.25,0.204545455,0.113636364,0.045454545,0.249447435,0.168178812,0.103305785,0.258264463,0.464876033,0.568181818,2.366894163,1.055597792,0,0.48713914,0.816704519,0.292957683,0.298621157,0.035437603,0.082305478,0.934193214,0.183247904,0.099692419,0.16111433,0.364214568,0.009628345,-0.641164186,675,1335,1.366452322,0.344687367,0.050437844
run_3533_VM_shortertimestep_1,122,8,0.5195553,1.394609,0.3814599,0.1541982,0.6160273,138.0364,mixed,0.04056922,linear,0,0.11627907,0.627906977,0.488372093,0.279069767,0.11627907,0.592179868,0.317054595,0.054083288,0.129799892,0.227149811,0.292049757,1.601974522,-0.491906366,0,0.443970789,0.348372129,0.425418325,0.275036052,0.004055312,0.020769404,0.201372349,0.578186219,-0.550491803,0.355309046,-0.0264034,0.005890121,0.086759663,495,1121,0.602663909,0.614447169,-0.110219892
run_3533_VM_shortertimestep_2,128,8,1.135148,1.720724,0.2758831,0.7494834,0.7388528,162.8792,parapatric,0.02322178,sine,1,0.153846154,0.666666667,0.58974359,0.461538462,0.205128205,0.645517854,0.239253956,0.126232742,0.284023669,0.362919132,0.41025641,1.745739901,-0.688618363,0,0.442246606,-0.161325556,0.512230365,0.355201937,0.002349872,0.007399025,0.914592184,0.596276738,1.060255407,0.182170416,0.044741223,-5.90E-05,-0.0552594,415,1091,-0.262926472,0.702174942,0.059743217
run_3533_VM_shortertimestep_3,105,9,1.685261,1.810665,1.95464,0.3134158,0.7374794,64.26479,dispersal,0.02750732,linear,1,0.454545455,0.363636364,0.303030303,0.272727273,0.121212121,0.379735232,0.18091516,0.220385675,0.495867769,0.550964187,0.661157025,1.431646655,0.471424626,0,0.543354859,0.818025148,0.284502258,0.293178184,0.04271791,0.09612219,-2.061696522,0.544710001,-0.483602832,0.219612545,0.337896003,0.015679831,-0.475360749,379,899,0.204716572,0.421009045,-0.328855759
run_3533_VM_shortertimestep_6,103,8,1.147886,1.485911,0.8966492,0.3069466,0.8335126,201.6908,sympatric,0.02585523,sine,0,0.15625,0.78125,0.71875,0.59375,0.40625,0.761494008,0.283310479,0.25390625,0.37109375,0.44921875,0.48828125,3.246864606,-1.373429678,0,0.5000042,-0.079799067,0.490692922,0.358164924,0.003235768,0.009377165,-1.121969914,0.857074058,-0.026601299,0.28557663,0.044902014,-0.000589412,-0.273376448,341,847,0.429873251,0.7499205,-0.341436603
run_3533_VM_shortertimestep2_4,12,5,1.61663,1.951184,1.342672,0.548102,0.4821461,82.76567,allopatric,0.03170103,sine,1,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.4112016,0.288567123,0.444444444,0.444444444,0.444444444,0.444444444,1.5,0.551807052,0,0.567578383,0.450270837,0.44952428,0.301216618,0.002380832,0.004123721,3.550568466,0.10099049,-0.988184431,0.374904224,-0.014569962,0.003653801,-1.442947545,29,59,0.988159253,0.491114942,0.058379563
run_3533_VM_shortertimestep2_5,77,5,0.3319294,0.6427699,1.599977,0.1589778,0.7611701,119.5965,sympatric,0.02089355,linear,0,0.047619048,0.857142857,0.571428571,0.476190476,0.285714286,0.724332954,0.272000925,0.054421769,0.090702948,0.108843537,0.163265306,3.09437913,-1.083932844,0.311552535,0.496836793,0.516949597,0.323434358,0.256088561,0.001226316,0.005619685,0.0597149,0.720433548,0.452256063,0.242468431,-0.000561808,0.001263002,-0.958208744,323,669,-0.522005571,0.578383176,-0.557392668
run_3534_VM_shortertimestep_1,17,6,0.957082,0.957082,1.877801,0.4035884,0.8035387,188.0394,dispersal,0.05532012,sine,0,0.25,0.25,0.25,0.25,0.25,0.490170703,0.120934385,0.25,0.25,0.25,0.25,2.001522086,0.083306663,0.0030784,0.616810647,0.492884363,0.377322164,0.388305703,0.012499366,0.024998732,1.023717132,0.225918517,0.193060405,0.071099687,-0.053317237,0.026262149,-1.506958015,50,98,0.495617891,0.450360874,-0.182177907
run_3534_VM_shortertimestep_2,23,6,1.572674,0.4081441,1.772224,0.9988736,0.5513413,112.8762,allopatric,0.008470884,linear,1,0.571428571,0.285714286,0.142857143,0.142857143,0.142857143,0.255525676,0.204946334,0.326530612,0.326530612,0.326530612,0.653061224,2.654106031,1.119571724,-0.263419483,0.618045514,1.470000566,0.255259605,0.287516398,0.00628772,0.008025481,0.746778708,0.170744744,-0.49712614,0.261384496,-0.010982772,0.007534581,-1.126275945,70,150,0.543779178,0.414560592,-0.085730311
run_3534_VM_shortertimestep_3,70,7,1.247734,0.4980849,0.4582984,0.06402559,0.549968,214.2739,parapatric,0.01275642,sine,1,0.166666667,0.625,0.458333333,0.333333333,0.125,0.583566259,0.207622461,0.083333333,0.222222222,0.305555556,0.416666667,1.642719007,-0.450811981,0.13777653,0.594092384,0.548774167,0.334831258,0.26244302,0.001558275,0.003900081,-1.487509119,0.665018307,0.777378911,0.165055257,0.02886214,-2.21E-05,-0.692782495,431,727,1.897956314,0.608093903,-0.685058766
